chr1	154323337	25
chr1	154323437	23
chr1	154323537	14
chr1	154323637	20
chr1	154323737	6
chr1	154323837	9
chr1	154323937	8
chr1	154324037	5
chr1	154324137	12
chr1	154324237	9
chr1	154324337	7
chr1	154324437	8
chr1	154324537	10
chr1	154324637	1
chr1	154324737	0
chr1	154324837	7
chr1	154324937	3
chr1	154325037	10
chr1	154325137	6
chr1	154325237	1
chr1	154325337	3
chr1	154325437	2
chr1	154325537	0
chr1	154325637	0
chr1	154325737	2
chr1	154325837	1
chr1	154325937	1
chr1	154326037	1
chr1	154326137	2
chr1	154326237	2
chr1	154326337	2
chr1	154326437	1
chr1	154326537	1
chr1	154326637	4
chr1	154326737	4
chr1	154326837	5
chr1	154326937	2
chr1	154327037	4
chr1	154327137	5
chr1	154327237	7
chr1	154327337	1
chr1	154327437	2
chr1	154327537	4
chr1	154327637	3
chr1	154327737	2
chr1	154327837	4
chr1	154327937	3
chr1	154328037	1
chr1	154328137	1
chr1	154328237	2
chr1	154328337	0
chr1	154328437	1
chr1	154328537	0
chr1	154328637	4
chr1	154328737	1
chr1	154328837	0
chr1	154328937	0
chr1	154329037	2
chr1	154329137	0
chr1	154329237	0
chr1	154329337	4
chr1	154329437	6
chr1	154329537	2
chr1	154329637	3
chr1	154329737	6
chr1	154329837	5
chr1	154329937	5
chr1	154330037	5
chr1	154330137	5
chr1	154330237	6
chr1	154330337	2
chr1	154330437	3
chr1	154330537	3
chr1	154330637	1
chr1	154330737	8
chr1	154330837	158
chr1	154330937	643
chr1	154331037	552
chr1	154331137	457
chr1	154331237	431
chr1	154331337	371
chr1	154331437	390
chr1	154331537	374
chr1	154331637	601
chr1	154331737	631
chr1	154331837	531
chr1	154331937	435
chr1	154332037	399
chr1	154332137	525
chr1	154332237	492
chr1	154332337	600
chr1	154332437	394
chr1	154332537	648
chr1	154332637	744
chr1	154332737	341
chr1	154332837	282
chr1	154332937	111
chr1	154333037	171
chr1	154333137	206
chr1	154333237	278
chr1	154333337	285
chr1	154333437	278
chr1	154333537	256
chr1	154333637	33
chr1	154333737	16
chr1	154333837	3
chr1	154333937	9
chr1	154334037	11
chr1	154334137	8
chr1	154334237	12
chr1	154334337	14
chr1	154334437	17
chr1	154334537	21
chr1	154334637	18
chr1	154334737	8
chr1	154334837	5
chr1	154334937	18
chr1	154335037	19
chr1	154335137	9
chr1	154335237	21
chr1	154335337	10
chr1	154335437	14
chr1	154335537	16
chr1	154335637	14
chr1	154335737	13
chr1	154335837	29
chr1	154335937	21
chr1	154336037	15
chr1	154336137	19
chr1	154336237	17
chr1	154336337	21
chr1	154336437	2
chr1	154336537	8
chr1	154336637	21
chr1	154336737	25
chr1	154336837	11
chr1	154336937	19
chr1	154337037	17
chr1	154337137	6
chr1	154337237	90
chr1	154337337	151
chr1	154337437	153
chr1	154337537	130
chr1	154337637	49
chr1	154337737	31
chr1	154337837	74
chr1	154337937	166
chr1	154338037	269
chr1	154338137	337
chr1	154338237	256
chr1	154338337	229
chr1	154338437	187
chr1	154338537	236
chr1	154338637	216
chr1	154338737	75
chr1	154338837	116
chr1	154338937	242
chr1	154339037	405
chr1	154339137	392
chr1	154339237	367
chr1	154339337	370
chr1	154339437	100
chr1	154339537	55
chr1	154339637	57
chr1	154339737	39
chr1	154339837	33
chr1	154339937	35
chr1	154340037	29
chr1	154340137	38
chr1	154340237	42
chr1	154340337	29
chr1	154340437	26
chr1	154340537	26
chr1	154340637	37
chr1	154340737	43
chr1	154340837	40
chr1	154340937	30
chr1	154341037	19
chr1	154341137	26
chr1	154341237	20
chr1	154341337	21
chr1	154341437	40
chr1	154341537	36
chr1	154341637	31
chr1	154341737	37
chr1	154341837	52
chr1	154341937	45
chr1	154342037	39
chr1	154342137	46
chr1	154342237	58
chr1	154342337	40
chr1	154342437	47
chr1	154342537	66
chr1	154342637	79
chr1	154342737	69
chr1	154342837	76
chr1	154342937	86
chr1	154343037	57
chr1	154343137	110
chr1	154343237	139
chr1	154343337	153
chr1	154343437	165
chr1	154343537	158
chr1	154343637	29
chr1	154343737	83
chr1	154343837	473
chr1	154343937	493
chr1	154344037	546
chr1	154344137	582
chr1	154344237	471
chr1	154344337	419
chr1	154344437	442
chr1	154344537	474
chr1	154344637	643
chr1	154344737	535
chr1	154344837	487
chr1	154344937	614
chr1	154345037	713
chr1	154345137	667
chr1	154345237	502
chr1	154345337	721
